"Bot";"StartTime";"EndTime";"RouteType";"TaskType"
21;1242.3451785855;1304.7072602734;"ROUTE_2";"INPUT"
31;1209.7468999997;1260.9350443669;"ROUTE_1";"INPUT"
31;1260.9350443669;1305.7429559492;"ROUTE_2";"INPUT"
54;1191.015800003;1241.6013908759;"ROUTE_1";"OUTPUT"
54;1241.6013908759;1306.9034468532;"ROUTE_2";"OUTPUT"
3;1161.628399998;1226.0238617957;"ROUTE_1";"OUTPUT"
3;1226.0238617957;1308.391105488;"ROUTE_2";"OUTPUT"
58;1167.3498999961;1232.1712629162;"ROUTE_1";"OUTPUT"
58;1232.1712629162;1310.2346745208;"ROUTE_2";"OUTPUT"
92;1180.7127999999;1242.1341000013;"ROUTE_1";"INPUT"
92;1242.1341000013;1311.31634406;"ROUTE_2";"INPUT"
13;1163.8000000008;1229.2227804326;"ROUTE_1";"OUTPUT"
13;1229.2227804326;1312.087364316;"ROUTE_2";"OUTPUT"
99;1156.8421999998;1245.0187267922;"ROUTE_1";"OUTPUT"
99;1245.0187267922;1313.1287731975;"ROUTE_2";"OUTPUT"
19;1188.5998999998;1268.730405055;"ROUTE_1";"INPUT"
19;1268.730405055;1315.7200390138;"ROUTE_2";"INPUT"
25;1203.6623000018;1254.0105922371;"ROUTE_1";"INPUT"
25;1254.0105922371;1317.1121739522;"ROUTE_2";"INPUT"
2;1143.0500000008;1198.8895038404;"ROUTE_1";"OUTPUT"
2;1198.8895038404;1317.3264555559;"ROUTE_2";"OUTPUT"
70;1160.8499999978;1243.0038120896;"ROUTE_1";"OUTPUT"
70;1243.0038120896;1320.8002888821;"ROUTE_2";"OUTPUT"
78;1179.8500000015;1256.7455469817;"ROUTE_1";"OUTPUT"
78;1256.7455469817;1323.0074510723;"ROUTE_2";"OUTPUT"
52;1201.2998999991;1259.4841284864;"ROUTE_1";"OUTPUT"
52;1259.4841284864;1324.7173229121;"ROUTE_2";"OUTPUT"
103;1213.9102999978;1271.1315495037;"ROUTE_1";"INPUT"
103;1271.1315495037;1326.7070455216;"ROUTE_2";"INPUT"
89;1204.6845999993;1262.9580885656;"ROUTE_1";"INPUT"
89;1262.9580885656;1326.7347509116;"ROUTE_2";"INPUT"
88;1195.1000000015;1255.1046710461;"ROUTE_1";"OUTPUT"
88;1255.1046710461;1328.8481187336;"ROUTE_2";"OUTPUT"
49;1180.9499999993;1258.1107396185;"ROUTE_1";"OUTPUT"
49;1258.1107396185;1329.041375991;"ROUTE_2";"OUTPUT"
28;1182.7998999953;1262.7771185525;"ROUTE_1";"INPUT"
28;1262.7771185525;1330.1561935283;"ROUTE_2";"INPUT"
105;1221.2001999989;1266.3601096831;"ROUTE_1";"OUTPUT"
105;1266.3601096831;1333.9013969787;"ROUTE_2";"OUTPUT"
38;1192.5998999998;1255.6495270841;"ROUTE_1";"OUTPUT"
38;1255.6495270841;1336.2053729259;"ROUTE_2";"OUTPUT"
16;1216.0924999975;1271.0092371479;"ROUTE_1";"INPUT"
16;1271.0092371479;1336.3402450942;"ROUTE_2";"INPUT"
32;1231.3922999986;1283.0381518453;"ROUTE_1";"INPUT"
32;1283.0381518453;1336.402461607;"ROUTE_2";"INPUT"
45;1218.5998999998;1274.3067260198;"ROUTE_1";"OUTPUT"
45;1274.3067260198;1339.3191576041;"ROUTE_2";"OUTPUT"
73;1220.1447999999;1282.1049531028;"ROUTE_1";"INPUT"
73;1282.1049531028;1341.5616226196;"ROUTE_2";"INPUT"
53;1238.6751000024;1298.1966054291;"ROUTE_1";"INPUT"
53;1298.1966054291;1348.5957320668;"ROUTE_2";"INPUT"
85;1193.8500000015;1270.1978915446;"ROUTE_1";"OUTPUT"
85;1270.1978915446;1351.0506713465;"ROUTE_2";"OUTPUT"
69;1193.0999999978;1259.827515658;"ROUTE_1";"OUTPUT"
69;1259.827515658;1351.7547750212;"ROUTE_2";"OUTPUT"
104;1223.1000000015;1274.5842691958;"ROUTE_1";"OUTPUT"
104;1274.5842691958;1351.7720652148;"ROUTE_2";"OUTPUT"
59;1181.0999999978;1277.3749631308;"ROUTE_1";"INPUT"
59;1277.3749631308;1352.4813714363;"ROUTE_2";"INPUT"
9;1215.3498999961;1299.1790307798;"ROUTE_1";"OUTPUT"
9;1299.1790307798;1354.2628086396;"ROUTE_2";"OUTPUT"
108;1182.0999999978;1280.4856200516;"ROUTE_1";"OUTPUT"
108;1280.4856200516;1355.9942919761;"ROUTE_2";"OUTPUT"
12;1214.1000000015;1279.5693061762;"ROUTE_1";"OUTPUT"
12;1279.5693061762;1358.6969337091;"ROUTE_2";"OUTPUT"
101;1236.5007000044;1296.3589457981;"ROUTE_1";"INPUT"
101;1296.3589457981;1359.4391530119;"ROUTE_2";"INPUT"
50;1238.6759999953;1298.1796637997;"ROUTE_1";"INPUT"
50;1298.1796637997;1361.6623273417;"ROUTE_2";"INPUT"
72;1234.4000000022;1297.6130964644;"ROUTE_1";"INPUT"
72;1297.6130964644;1362.8976300918;"ROUTE_2";"INPUT"
93;1216.3498999998;1280.0943408944;"ROUTE_1";"OUTPUT"
93;1280.0943408944;1367.4759629928;"ROUTE_2";"OUTPUT"
27;1208.7467;1298.1475371383;"ROUTE_1";"INPUT"
27;1298.1475371383;1368.8674257808;"ROUTE_2";"INPUT"
33;1262.7914000005;1313.8753122538;"ROUTE_1";"INPUT"
33;1313.8753122538;1372.4896899089;"ROUTE_2";"INPUT"
65;1234.0999999978;1313.9480344653;"ROUTE_1";"INPUT"
65;1313.9480344653;1372.9222629853;"ROUTE_2";"INPUT"
37;1260.8500000015;1305.6670595221;"ROUTE_1";"OUTPUT"
37;1305.6670595221;1376.1327715926;"ROUTE_2";"OUTPUT"
15;1185.7732999958;1243.1820022129;"ROUTE_1";"OUTPUT"
15;1243.1820022129;1378.2883410305;"ROUTE_2";"OUTPUT"
66;1205.6722999998;1281.6333134137;"ROUTE_1";"OUTPUT"
66;1281.6333134137;1379.3838290647;"ROUTE_2";"OUTPUT"
34;1240.0500000008;1311.0223789699;"ROUTE_1";"OUTPUT"
34;1311.0223789699;1383.9987258129;"ROUTE_2";"OUTPUT"
20;1255.1098999977;1317.3454090469;"ROUTE_1";"INPUT"
20;1317.3454090469;1387.9198975153;"ROUTE_2";"INPUT"
10;1213.8500000015;1284.1585791186;"ROUTE_1";"OUTPUT"
10;1284.1585791186;1389.5947216898;"ROUTE_2";"OUTPUT"
39;1255.0197999962;1330.5885876156;"ROUTE_1";"INPUT"
39;1330.5885876156;1391.4217646718;"ROUTE_2";"INPUT"
56;1233.4475999996;1317.0554440953;"ROUTE_1";"INPUT"
56;1317.0554440953;1392.6552440077;"ROUTE_2";"INPUT"
48;1253.8768000007;1314.4097907692;"ROUTE_1";"INPUT"
48;1314.4097907692;1392.9624666385;"ROUTE_2";"INPUT"
67;1270.3318000026;1328.4341546893;"ROUTE_1";"INPUT"
67;1328.4341546893;1393.1487167031;"ROUTE_2";"INPUT"
90;1252.8436999992;1311.9473042451;"ROUTE_1";"OUTPUT"
90;1311.9473042451;1395.1862842254;"ROUTE_2";"OUTPUT"
106;1219.0999999978;1282.8550411537;"ROUTE_1";"OUTPUT"
106;1282.8550411537;1395.8049648516;"ROUTE_2";"OUTPUT"
4;1246.5998999998;1306.8198456764;"ROUTE_1";"OUTPUT"
4;1306.8198456764;1396.7293914594;"ROUTE_2";"OUTPUT"
30;1229.2949000001;1294.7004054114;"ROUTE_1";"OUTPUT"
30;1294.7004054114;1399.6380902119;"ROUTE_2";"OUTPUT"
83;1266.9998999983;1318.2538141497;"ROUTE_1";"OUTPUT"
83;1318.2538141497;1401.04648491;"ROUTE_2";"OUTPUT"
98;1259.5284000002;1303.7398338914;"ROUTE_1";"OUTPUT"
98;1303.7398338914;1401.532486219;"ROUTE_2";"OUTPUT"
77;1228.3172999993;1286.5769400112;"ROUTE_1";"INPUT"
77;1286.5769400112;1402.3888570219;"ROUTE_2";"INPUT"
40;1244.3498999961;1313.1013444141;"ROUTE_1";"OUTPUT"
40;1313.1013444141;1406.9489778429;"ROUTE_2";"OUTPUT"
96;1230.8500000015;1288.3107991703;"ROUTE_1";"OUTPUT"
96;1288.3107991703;1411.5218870491;"ROUTE_2";"OUTPUT"
84;1286.6998999976;1336.510998901;"ROUTE_1";"INPUT"
84;1336.510998901;1412.9817175642;"ROUTE_2";"INPUT"
47;1247.0999999978;1314.7841889113;"ROUTE_1";"OUTPUT"
47;1314.7841889113;1414.3273508884;"ROUTE_2";"OUTPUT"
7;1251.1999999993;1321.6739750654;"ROUTE_1";"OUTPUT"
7;1321.6739750654;1415.9818531685;"ROUTE_2";"OUTPUT"
86;1264.1000000015;1334.464531716;"ROUTE_1";"OUTPUT"
86;1334.464531716;1417.3155864738;"ROUTE_2";"OUTPUT"
35;1276.1485000029;1327.1422147155;"ROUTE_1";"INPUT"
35;1327.1422147155;1418.4856133126;"ROUTE_2";"INPUT"
62;1293.620199997;1341.2491233982;"ROUTE_1";"OUTPUT"
62;1341.2491233982;1419.0281772949;"ROUTE_2";"OUTPUT"
95;1254.8500000015;1334.8498077169;"ROUTE_1";"INPUT"
95;1334.8498077169;1420.5830630288;"ROUTE_2";"INPUT"
81;1258.2727000006;1314.514328707;"ROUTE_1";"INPUT"
81;1314.514328707;1421.0143558756;"ROUTE_2";"INPUT"
24;1210.7328999974;1326.1512278542;"ROUTE_1";"INPUT"
24;1326.1512278542;1422.6854008958;"ROUTE_2";"INPUT"
91;1198.5548000001;1277.4079988264;"ROUTE_1";"INPUT"
91;1277.4079988264;1422.9171828963;"ROUTE_2";"INPUT"
5;1259.1000000015;1331.9676104188;"ROUTE_1";"INPUT"
5;1331.9676104188;1423.0395355783;"ROUTE_2";"INPUT"
55;1264.9461000003;1361.2613692172;"ROUTE_1";"INPUT"
55;1361.2613692172;1423.7104441561;"ROUTE_2";"INPUT"
74;1261.3498999961;1319.0839563236;"ROUTE_1";"OUTPUT"
74;1319.0839563236;1424.5836379305;"ROUTE_2";"OUTPUT"
75;1302.8500000015;1370.4366167523;"ROUTE_1";"INPUT"
75;1370.4366167523;1425.0425654538;"ROUTE_2";"INPUT"
31;1318.5998999998;1384.4687644243;"ROUTE_1";"INPUT"
31;1384.4687644243;1426.4114475809;"ROUTE_2";"INPUT"
61;1262.8027000018;1358.0957973488;"ROUTE_1";"INPUT"
61;1358.0957973488;1428.0508925989;"ROUTE_2";"INPUT"
44;1249.5899000019;1340.8446999975;"ROUTE_1";"INPUT"
44;1340.8446999975;1428.3979829848;"ROUTE_2";"INPUT"
63;1267.0898999982;1327.2333999984;"ROUTE_1";"INPUT"
63;1327.2333999984;1429.1935166642;"ROUTE_2";"INPUT"
60;1301.3498999998;1353.7454829887;"ROUTE_1";"OUTPUT"
60;1353.7454829887;1429.2175530344;"ROUTE_2";"OUTPUT"
25;1331.5999999978;1364.1784944497;"ROUTE_1";"OUTPUT"
25;1364.1784944497;1430.5982769914;"ROUTE_2";"OUTPUT"
6;1301.3998999968;1384.9503188059;"ROUTE_1";"INPUT"
6;1384.9503188059;1430.7509815991;"ROUTE_2";"INPUT"
13;1314.3964000009;1368.1020963937;"ROUTE_1";"INPUT"
13;1368.1020963937;1432.1964978464;"ROUTE_2";"INPUT"
54;1309.2657999992;1368.7463082187;"ROUTE_1";"INPUT"
54;1368.7463082187;1433.86522834;"ROUTE_2";"INPUT"
17;1271.6000000015;1368.0950699747;"ROUTE_1";"INPUT"
17;1368.0950699747;1436.1144449897;"ROUTE_2";"INPUT"
3;1310.2953999974;1354.6620172709;"ROUTE_1";"OUTPUT"
3;1354.6620172709;1436.4315482415;"ROUTE_2";"OUTPUT"
1;1292.6536999978;1354.5549988188;"ROUTE_1";"OUTPUT"
1;1354.5549988188;1436.4409808666;"ROUTE_2";"OUTPUT"
99;1316.5600000024;1364.6469862647;"ROUTE_1";"OUTPUT"
99;1364.6469862647;1436.6428693011;"ROUTE_2";"OUTPUT"
82;1297.8625999987;1385.104221914;"ROUTE_1";"INPUT"
82;1385.104221914;1437.3725257367;"ROUTE_2";"INPUT"
2;1321.1667000018;1384.9284870476;"ROUTE_1";"INPUT"
2;1384.9284870476;1438.9461125322;"ROUTE_2";"INPUT"
43;1280.3498999998;1342.0152836964;"ROUTE_1";"OUTPUT"
43;1342.0152836964;1440.7852331475;"ROUTE_2";"OUTPUT"
97;1302.9031000026;1375.7845463306;"ROUTE_1";"INPUT"
97;1375.7845463306;1441.471042078;"ROUTE_2";"INPUT"
71;1300.9490999989;1381.4285772406;"ROUTE_1";"INPUT"
71;1381.4285772406;1442.3278814629;"ROUTE_2";"INPUT"
11;1286.362499997;1343.5307258777;"ROUTE_1";"INPUT"
11;1343.5307258777;1444.744343739;"ROUTE_2";"INPUT"
70;1323.4769000001;1385.822555624;"ROUTE_1";"INPUT"
70;1385.822555624;1446.5864495002;"ROUTE_2";"INPUT"
73;1356.3498999998;1395.3808187731;"ROUTE_1";"OUTPUT"
73;1395.3808187731;1446.5965346359;"ROUTE_2";"OUTPUT"
94;1290.5917999968;1373.0823269263;"ROUTE_1";"OUTPUT"
94;1373.0823269263;1446.7742836326;"ROUTE_2";"OUTPUT"
58;1312.3055000007;1370.0414716713;"ROUTE_1";"INPUT"
58;1370.0414716713;1447.4686313309;"ROUTE_2";"INPUT"
57;1246.4056000002;1303.8833756149;"ROUTE_1";"INPUT"
57;1303.8833756149;1448.1067362987;"ROUTE_2";"INPUT"
107;1263.5498999991;1319.7487291917;"ROUTE_1";"INPUT"
107;1319.7487291917;1449.6544713304;"ROUTE_2";"INPUT"
51;1275.1601000019;1402.2649536729;"ROUTE_1";"OUTPUT"
51;1402.2649536729;1456.9974185377;"ROUTE_2";"OUTPUT"
16;1351.1000000015;1373.7651793473;"ROUTE_1";"OUTPUT"
16;1373.7651793473;1457.6065132134;"ROUTE_2";"OUTPUT"
68;1295.8635000028;1389.82969594;"ROUTE_1";"OUTPUT"
68;1389.82969594;1462.1285244376;"ROUTE_2";"OUTPUT"
65;1387.6498999968;1403.2468112186;"ROUTE_1";"OUTPUT"
65;1403.2468112186;1463.3458857313;"ROUTE_2";"OUTPUT"
100;1280.8499999978;1397.8452708237;"ROUTE_1";"INPUT"
100;1397.8452708237;1463.6629354842;"ROUTE_2";"INPUT"
8;1276.6499000006;1354.3513595723;"ROUTE_1";"OUTPUT"
8;1354.3513595723;1464.7642577328;"ROUTE_2";"OUTPUT"
87;1304.1500000022;1413.8146922179;"ROUTE_1";"OUTPUT"
87;1413.8146922179;1465.7218631804;"ROUTE_2";"OUTPUT"
49;1332.2912999988;1389.7930455431;"ROUTE_1";"OUTPUT"
49;1389.7930455431;1465.7992436849;"ROUTE_2";"OUTPUT"
88;1332.2047000006;1421.7820711956;"ROUTE_1";"INPUT"
88;1421.7820711956;1468.0748532489;"ROUTE_2";"INPUT"
36;1306.2661999986;1415.4554273114;"ROUTE_1";"INPUT"
36;1415.4554273114;1468.3226924092;"ROUTE_2";"INPUT"
45;1343.0083000027;1424.7928317227;"ROUTE_1";"INPUT"
45;1424.7928317227;1469.0503365062;"ROUTE_2";"INPUT"
42;1270.3498999998;1410.0651405715;"ROUTE_1";"INPUT"
42;1410.0651405715;1469.2828536481;"ROUTE_2";"INPUT"
38;1339.2645999976;1423.2997515872;"ROUTE_1";"INPUT"
38;1423.2997515872;1470.5336213447;"ROUTE_2";"INPUT"
19;1326.1000000015;1405.6241529137;"ROUTE_1";"INPUT"
19;1405.6241529137;1471.9008571617;"ROUTE_2";"INPUT"
89;1341.8499999978;1411.9225261882;"ROUTE_1";"OUTPUT"
89;1411.9225261882;1474.5296151042;"ROUTE_2";"OUTPUT"
108;1357.891900003;1430.0377977751;"ROUTE_1";"INPUT"
108;1430.0377977751;1475.2919507697;"ROUTE_2";"INPUT"
52;1328.0080999993;1435.0238999985;"ROUTE_1";"INPUT"
52;1435.0238999985;1476.977187857;"ROUTE_2";"INPUT"
59;1368.1999999993;1396.7774051316;"ROUTE_1";"OUTPUT"
59;1396.7774051316;1477.8534496613;"ROUTE_2";"OUTPUT"
104;1354.3077999987;1421.1934414357;"ROUTE_1";"INPUT"
104;1421.1934414357;1478.3654876091;"ROUTE_2";"INPUT"
28;1341.3498999961;1416.5799300633;"ROUTE_1";"OUTPUT"
28;1416.5799300633;1479.1045821644;"ROUTE_2";"OUTPUT"
103;1341.5999999978;1413.451025635;"ROUTE_1";"OUTPUT"
103;1413.451025635;1479.6671253517;"ROUTE_2";"OUTPUT"
76;1250.7466000021;1326.2959107123;"ROUTE_1";"INPUT"
76;1326.2959107123;1482.7488685325;"ROUTE_2";"INPUT"
15;1382.5965000019;1434.2846123092;"ROUTE_1";"INPUT"
15;1434.2846123092;1482.7836911455;"ROUTE_2";"INPUT"
53;1363.5999999978;1415.0802514441;"ROUTE_1";"OUTPUT"
53;1415.0802514441;1483.6085984744;"ROUTE_2";"OUTPUT"
41;1290.6251999959;1436.6063393839;"ROUTE_1";"INPUT"
41;1436.6063393839;1486.2565228492;"ROUTE_2";"INPUT"
92;1322.8500000015;1396.0900787786;"ROUTE_1";"OUTPUT"
92;1396.0900787786;1486.5499244854;"ROUTE_2";"OUTPUT"
29;1291.6112000011;1426.0873716176;"ROUTE_1";"INPUT"
29;1426.0873716176;1487.685003221;"ROUTE_2";"INPUT"
9;1356.371100001;1422.9708004147;"ROUTE_1";"INPUT"
9;1422.9708004147;1488.0432238989;"ROUTE_2";"INPUT"
22;1242.5998999961;1432.097807385;"ROUTE_1";"INPUT"
22;1432.097807385;1488.6765731089;"ROUTE_2";"INPUT"
33;1387.6000000015;1437.2169441469;"ROUTE_1";"OUTPUT"
33;1437.2169441469;1494.338032458;"ROUTE_2";"OUTPUT"
85;1353.3499000035;1413.9896658547;"ROUTE_1";"OUTPUT"
85;1413.9896658547;1496.6818101518;"ROUTE_2";"OUTPUT"
69;1353.2965000011;1429.9853000008;"ROUTE_1";"INPUT"
69;1429.9853000008;1498.9061228484;"ROUTE_2";"INPUT"
12;1363.056499999;1431.8341539726;"ROUTE_1";"INPUT"
12;1431.8341539726;1499.1619555689;"ROUTE_2";"INPUT"
26;1301.0999999978;1432.5206111521;"ROUTE_1";"OUTPUT"
26;1432.5206111521;1501.2539408766;"ROUTE_2";"OUTPUT"
78;1325.9180999994;1436.6144000031;"ROUTE_1";"INPUT"
78;1436.6144000031;1501.7870909423;"ROUTE_2";"INPUT"
20;1402.8500000015;1462.9630273245;"ROUTE_1";"INPUT"
20;1462.9630273245;1503.3711912334;"ROUTE_2";"INPUT"
23;1260.5998999961;1428.0685642734;"ROUTE_1";"OUTPUT"
23;1428.0685642734;1504.0261282288;"ROUTE_2";"OUTPUT"
102;1285.8499999978;1464.0422510691;"ROUTE_1";"INPUT"
102;1464.0422510691;1506.0291531384;"ROUTE_2";"INPUT"
14;1303.3498999998;1427.1920372918;"ROUTE_1";"OUTPUT"
14;1427.1920372918;1506.1209523417;"ROUTE_2";"OUTPUT"
46;1293.6670999974;1444.5925700143;"ROUTE_1";"OUTPUT"
46;1444.5925700143;1506.9292568937;"ROUTE_2";"OUTPUT"
30;1402.6689999998;1456.9786461555;"ROUTE_1";"INPUT"
30;1456.9786461555;1511.2370708957;"ROUTE_2";"INPUT"
66;1382.553199999;1446.3816999979;"ROUTE_1";"INPUT"
66;1446.3816999979;1511.7589110807;"ROUTE_2";"INPUT"
93;1382.5483999997;1433.6316113286;"ROUTE_1";"OUTPUT"
93;1433.6316113286;1512.9666503258;"ROUTE_2";"OUTPUT"
90;1399.4056999981;1457.135012608;"ROUTE_1";"INPUT"
90;1457.135012608;1514.6173166484;"ROUTE_2";"INPUT"
18;1282.2952999994;1448.3211703375;"ROUTE_1";"OUTPUT"
18;1448.3211703375;1514.9457222484;"ROUTE_2";"OUTPUT"
32;1351.3498999961;1434.1454870999;"ROUTE_1";"OUTPUT"
32;1434.1454870999;1516.3172768466;"ROUTE_2";"OUTPUT"
84;1425.3498999961;1461.378099829;"ROUTE_1";"OUTPUT"
84;1461.378099829;1520.1398735382;"ROUTE_2";"OUTPUT"
101;1383.1998999976;1455.2837069072;"ROUTE_1";"INPUT"
101;1455.2837069072;1522.6618028246;"ROUTE_2";"INPUT"
50;1383.8999999985;1462.6274783798;"ROUTE_1";"OUTPUT"
50;1462.6274783798;1523.1532905549;"ROUTE_2";"OUTPUT"
10;1391.6556000039;1480.3608838171;"ROUTE_1";"INPUT"
10;1480.3608838171;1523.4083222039;"ROUTE_2";"INPUT"
80;1307.2321999967;1389.4894472249;"ROUTE_1";"OUTPUT"
80;1389.4894472249;1524.5153423995;"ROUTE_2";"OUTPUT"
21;1314.5998999998;1415.4500473477;"ROUTE_1";"OUTPUT"
21;1415.4500473477;1526.0997292772;"ROUTE_2";"OUTPUT"
37;1382.5528000034;1467.4629049152;"ROUTE_1";"INPUT"
37;1467.4629049152;1526.4050166458;"ROUTE_2";"INPUT"
4;1399.4290000014;1455.5470296145;"ROUTE_1";"INPUT"
4;1455.5470296145;1527.1055325419;"ROUTE_2";"INPUT"
106;1399.3623000011;1451.9381369837;"ROUTE_1";"OUTPUT"
106;1451.9381369837;1528.2337847315;"ROUTE_2";"OUTPUT"
98;1404.6919;1481.730944559;"ROUTE_1";"INPUT"
98;1481.730944559;1528.6448680274;"ROUTE_2";"INPUT"
3;1439.2183999978;1472.8535044901;"ROUTE_1";"OUTPUT"
3;1472.8535044901;1529.0361433961;"ROUTE_2";"OUTPUT"
47;1417.9807999991;1460.3773696236;"ROUTE_1";"OUTPUT"
47;1460.3773696236;1529.0374872834;"ROUTE_2";"OUTPUT"
25;1432.7877999991;1492.3311925568;"ROUTE_1";"INPUT"
25;1492.3311925568;1531.1745131612;"ROUTE_2";"INPUT"
77;1415.5498999991;1485.1722628251;"ROUTE_1";"INPUT"
77;1485.1722628251;1533.2851166763;"ROUTE_2";"INPUT"
64;1302.0999999978;1438.629960604;"ROUTE_1";"OUTPUT"
64;1438.629960604;1533.8089541569;"ROUTE_2";"OUTPUT"
75;1435.8999999985;1476.4430468306;"ROUTE_1";"OUTPUT"
75;1476.4430468306;1534.8933622427;"ROUTE_2";"OUTPUT"
83;1404.7344000004;1499.8683507033;"ROUTE_1";"INPUT"
83;1499.8683507033;1537.5155816414;"ROUTE_2";"INPUT"
91;1433.1000000015;1486.0777240209;"ROUTE_1";"OUTPUT"
91;1486.0777240209;1539.566165749;"ROUTE_2";"OUTPUT"
27;1383.5999999978;1460.7423978075;"ROUTE_1";"OUTPUT"
27;1460.7423978075;1540.9253541976;"ROUTE_2";"OUTPUT"
60;1431.5571000017;1484.787160676;"ROUTE_1";"INPUT"
60;1484.787160676;1541.4264971018;"ROUTE_2";"INPUT"
34;1386.5263999999;1441.1645921618;"ROUTE_1";"OUTPUT"
34;1441.1645921618;1542.7981453538;"ROUTE_2";"OUTPUT"
56;1407.5999999978;1477.551569555;"ROUTE_1";"OUTPUT"
56;1477.551569555;1543.8905693591;"ROUTE_2";"OUTPUT"
105;1337.2459999994;1459.8103860132;"ROUTE_1";"OUTPUT"
105;1459.8103860132;1545.8765246645;"ROUTE_2";"OUTPUT"
43;1443.2149000019;1499.809377633;"ROUTE_1";"INPUT"
43;1499.809377633;1546.7231797613;"ROUTE_2";"INPUT"
74;1427.8254999966;1490.4042943344;"ROUTE_1";"OUTPUT"
74;1490.4042943344;1548.044099424;"ROUTE_2";"OUTPUT"
96;1413.9243000001;1493.6679643951;"ROUTE_1";"INPUT"
96;1493.6679643951;1550.6348202117;"ROUTE_2";"INPUT"
63;1438.8500000015;1499.3383856006;"ROUTE_1";"INPUT"
63;1499.3383856006;1552.4812181108;"ROUTE_2";"INPUT"
55;1433.6000000015;1484.4892299473;"ROUTE_1";"OUTPUT"
55;1484.4892299473;1552.7478246614;"ROUTE_2";"OUTPUT"
82;1452.3498999998;1489.6378394775;"ROUTE_1";"OUTPUT"
82;1489.6378394775;1555.4695577659;"ROUTE_2";"OUTPUT"
13;1442.3498999998;1509.3808058426;"ROUTE_1";"INPUT"
13;1509.3808058426;1556.9139836691;"ROUTE_2";"INPUT"
86;1419.4546999969;1482.4659271464;"ROUTE_1";"OUTPUT"
86;1482.4659271464;1558.5467532761;"ROUTE_2";"OUTPUT"
62;1421.741899997;1460.1154453792;"ROUTE_1";"OUTPUT"
62;1460.1154453792;1560.3893770799;"ROUTE_2";"OUTPUT"
40;1409.8522999995;1485.6033520885;"ROUTE_1";"OUTPUT"
40;1485.6033520885;1561.3788777366;"ROUTE_2";"OUTPUT"
88;1478.5998999998;1516.10275013;"ROUTE_1";"OUTPUT"
88;1516.10275013;1562.8816513345;"ROUTE_2";"OUTPUT"
1;1439.2183999978;1512.9695314169;"ROUTE_1";"INPUT"
1;1512.9695314169;1563.4240704253;"ROUTE_2";"INPUT"
35;1430.1000000015;1499.229619477;"ROUTE_1";"INPUT"
35;1499.229619477;1564.176494062;"ROUTE_2";"INPUT"
61;1438.1000000015;1499.3446045481;"ROUTE_1";"INPUT"
61;1499.3446045481;1565.5479445383;"ROUTE_2";"INPUT"
5;1433.1499999985;1508.5353487618;"ROUTE_1";"INPUT"
5;1508.5353487618;1567.1276672222;"ROUTE_2";"INPUT"
81;1433.3999999985;1502.6765258424;"ROUTE_1";"OUTPUT"
81;1502.6765258424;1568.6300780997;"ROUTE_2";"OUTPUT"
2;1452.8499999978;1499.2918074653;"ROUTE_1";"OUTPUT"
2;1499.2918074653;1568.9464329556;"ROUTE_2";"OUTPUT"
107;1459.3498999998;1527.1399310157;"ROUTE_1";"INPUT"
107;1527.1399310157;1569.0743819848;"ROUTE_2";"INPUT"
95;1432.0999999978;1497.245890487;"ROUTE_1";"OUTPUT"
95;1497.245890487;1570.4344895221;"ROUTE_2";"OUTPUT"
51;1459.7127000019;1501.5093767792;"ROUTE_1";"OUTPUT"
51;1501.5093767792;1571.8819038309;"ROUTE_2";"OUTPUT"
7;1417.9884000048;1511.2668865845;"ROUTE_1";"INPUT"
7;1511.2668865845;1572.4463149048;"ROUTE_2";"INPUT"
79;1286.6998999976;1513.2008972243;"ROUTE_1";"OUTPUT"
79;1513.2008972243;1573.2099616453;"ROUTE_2";"OUTPUT"
31;1436.8500000015;1475.9547602125;"ROUTE_1";"OUTPUT"
31;1475.9547602125;1573.6867593825;"ROUTE_2";"OUTPUT"
11;1458.0999999978;1509.4549831115;"ROUTE_1";"OUTPUT"
11;1509.4549831115;1575.0157553814;"ROUTE_2";"OUTPUT"
24;1437.3498999961;1511.4839206636;"ROUTE_1";"INPUT"
24;1511.4839206636;1575.7438394837;"ROUTE_2";"INPUT"
67;1407.3498999998;1478.9562355541;"ROUTE_1";"OUTPUT"
67;1478.9562355541;1576.670055043;"ROUTE_2";"OUTPUT"
48;1407.9499999993;1492.8644685485;"ROUTE_1";"OUTPUT"
48;1492.8644685485;1577.6221743412;"ROUTE_2";"OUTPUT"
49;1468.6847999953;1523.275695134;"ROUTE_1";"INPUT"
49;1523.275695134;1577.820424404;"ROUTE_2";"INPUT"
57;1462.5;1528.9617122598;"ROUTE_1";"INPUT"
57;1528.9617122598;1583.5874415822;"ROUTE_2";"INPUT"
71;1452.0999999978;1522.6481550075;"ROUTE_1";"INPUT"
71;1522.6481550075;1587.3184268102;"ROUTE_2";"INPUT"
73;1450.0555999987;1492.0119464211;"ROUTE_1";"OUTPUT"
73;1492.0119464211;1587.7604808472;"ROUTE_2";"OUTPUT"
59;1480.498800002;1533.3255464919;"ROUTE_1";"INPUT"
59;1533.3255464919;1589.9420866259;"ROUTE_2";"INPUT"
108;1488.0500000008;1540.4251744971;"ROUTE_1";"INPUT"
108;1540.4251744971;1591.9712639526;"ROUTE_2";"INPUT"
45;1483.6000000015;1552.7088861205;"ROUTE_1";"INPUT"
45;1552.7088861205;1593.7105097175;"ROUTE_2";"INPUT"
